"","X","business_id","review_id","user_id","stars.x","date","text","useful","funny","cool","name","address","city","state","postal_code","latitude","longitude","stars.y","review_count","is_open","categories"
"311",2090884,"gOBxVkHpqtjRRxHBIrpnMA","_tU7tG_k66ny3o-PzWgpew","zN7UEYPQwUQdDULm_pDWdQ",2,"2013-12-03","I always order a vegetarian salad at Chipotle. However for some reason I get charged extra at this location for guacamole, but for other locations like Yorkdale mall, I'm told guacamole comes part of the salad (if it's vegetarian) without additional charge. Especially because I don't add any meat, cheese or sour cream.",0,0,0,"Chipotle Mexican Grill","323 Yonge St, Unit 114","Toronto","ON","M5B 1R7",43.6568889,-79.3809903,3.5,208,1,"Restaurants;Fast Food;Mexican"
"312",2090885,"gOBxVkHpqtjRRxHBIrpnMA","G6ZefO8bSpBd3qh_qPTNsA","TaJ3hRYUW9Z82HF0qc4hFQ",4,"2010-03-25","With 30 previous reviews, does this place really need mine?  

I will make the point that this place uses naturally raised meat and organic beans.  Therefore, the slightly higher prices that some here have complained about, are actually justified.  They think about their ingredients, and pay a premium for them.

I'll be back.",3,0,2,"Chipotle Mexican Grill","323 Yonge St, Unit 114","Toronto","ON","M5B 1R7",43.6568889,-79.3809903,3.5,208,1,"Restaurants;Fast Food;Mexican"
"313",2090886,"gOBxVkHpqtjRRxHBIrpnMA","sJvrPoqJHa8iq81C0xY1DA","bQq_MDhKtTCh9xZsttBV8A",4,"2017-02-02","What more can you say about Chipotle.  Now I've been to a number of Chipotles in the US and the one on Yonge is really no different than any of the other.  Chipotle has a formula for what they look like and what they serve.  

The only difference with this location versus many of the others that I've been to... No massive line up to order !  

I ordered my usual, Bowl, white rice, black beans, half chicken half sofritas, mild, cheese, lettuce and cilantro.  As expected it tasted exactly like it had all the other times I've ordered it in different locations.  

Overall, it's good food, predictable service and a standard look and feel.  It works for me as almost like comfort food.",0,0,0,"Chipotle Mexican Grill","323 Yonge St, Unit 114","Toronto","ON","M5B 1R7",43.6568889,-79.3809903,3.5,208,1,"Restaurants;Fast Food;Mexican"
"314",2090887,"gOBxVkHpqtjRRxHBIrpnMA","tkHiqf9SILoEEkElspnQzw","rZo-J56bJ487J0l4g60z9A",3,"2012-03-02","busy busy fastfood restaurant. not so friedly service and i dont really expect anything on service at ff restaurant anyways. i like their food but this place is always dirty especially the washroom. affordable price and large portion meal. they also sell beeeeer which i love :)",0,0,0,"Chipotle Mexican Grill","323 Yonge St, Unit 114","Toronto","ON","M5B 1R7",43.6568889,-79.3809903,3.5,208,1,"Restaurants;Fast Food;Mexican"
"315",2090888,"gOBxVkHpqtjRRxHBIrpnMA","hYToq_SP8SumBOt_YbwJcw","vMBw5LdksJzefZBLgFnt9Q",3,"2015-04-17","I've been coming here for a few years as a work lunch spot -- I like Chipotle in the states, but I find that the portions are rapidly decreasing at this location (haven't tried the one near Eglinton), which is disappointing.  I understand it just depends on the servers, but last time we went, our take-out containers for the bowls were only 3\/4 full instead of full as they used to be.  I hope their portions increase again soon and that they stop penny pinching!",1,0,0,"Chipotle Mexican Grill","323 Yonge St, Unit 114","Toronto","ON","M5B 1R7",43.6568889,-79.3809903,3.5,208,1,"Restaurants;Fast Food;Mexican"
"316",2090889,"gOBxVkHpqtjRRxHBIrpnMA","qIHiA-vGRGHR6fXGOtqv4g","axBw6bvMtHLHFL_h0JEyrQ",4,"2012-01-03","Awfully crowded, and more expensive than I expected, but the food was excellent!  Prices are much higher than at Chipotle in the US.  Good for an occasional treat.  Must try the guac and chips!",0,0,0,"Chipotle Mexican Grill","323 Yonge St, Unit 114","Toronto","ON","M5B 1R7",43.6568889,-79.3809903,3.5,208,1,"Restaurants;Fast Food;Mexican"
"317",2090890,"gOBxVkHpqtjRRxHBIrpnMA","_L5nX4Ih4JLsiEGQwoC8UQ","lKeg24z4c1GQwesR6x8qaA",1,"2015-09-03","Very underwhelming burrito.  I have never understood why people enjoy eating cold burritos. A burrito is supposed to be warm with gooey melted cheese. I once asked them to warm my burrito on the grill and they refused. The long lines here are not worth the wait for mediocre food. Go to Burrito Boyz or Burrito Bandidos and you'll never turn back.",0,0,0,"Chipotle Mexican Grill","323 Yonge St, Unit 114","Toronto","ON","M5B 1R7",43.6568889,-79.3809903,3.5,208,1,"Restaurants;Fast Food;Mexican"
"318",2090891,"gOBxVkHpqtjRRxHBIrpnMA","ULepxyR_SxYbwLz5Bm6Q4Q","Dhx3riaG8nKLj9Wav8e49w",4,"2014-07-27","Waren abends auf der Suche nach was kleinem und dann sind wir hier fündig geworden. Haben uns einen Burrito geteilt. War sehr lecker. Da wir viel Mexikanisch Essen, waren wir wirklich angetan. Wir kommen wieder.",0,0,0,"Chipotle Mexican Grill","323 Yonge St, Unit 114","Toronto","ON","M5B 1R7",43.6568889,-79.3809903,3.5,208,1,"Restaurants;Fast Food;Mexican"
"319",2090892,"gOBxVkHpqtjRRxHBIrpnMA","mT4KfjL9qPwxf66LuCkXEg","mb_8jXannipO5T5V5kGXiQ",3,"2009-08-31","Chipotle's offers what is known in parts as the Mission-style Burrito. That's not to be confused with missionary style. It's a style of burrito making (not love making) that originated in San Francisco's Mission district (which used to have a lot of real live Mexicans before the dot coms acquired them and made the cost of being an authentic mexican out of the financial reach of authentic mexicans). Basically take a flour tortilla, steam it to make it malleable, then load it up with meat, veggies, and sauces, and wrap it up in some tin foil to keep it both undetectable from the reptoid's listening post on the far side of the moon and from exploding all over your white Brooks Brothers shirt.

I've tried both this place and Burrito Boyz and found Chipotle less irritating, the ordering more straight forward, and there was less of an agonizing wait for your food to be ready. It's not a hipster place, however. 

The chicken burrito was flavorful enough. I wouldn't mind if it was a little cheaper or they threw in some complimentary nachos (which they used to do in the Mission district). 

Meh. All 'n' all if you just think of this as something flavorful wrapped up in a round flour thingy, it's not all that bad.",4,8,3,"Chipotle Mexican Grill","323 Yonge St, Unit 114","Toronto","ON","M5B 1R7",43.6568889,-79.3809903,3.5,208,1,"Restaurants;Fast Food;Mexican"
"320",2090893,"gOBxVkHpqtjRRxHBIrpnMA","wmM3qI_9xUJUDnnnXtcncA","D7iYlHyCgcLh-F_wb-k-og",2,"2014-08-29","It's good but I wish they had more variety on their menu. It all tastes the same pretty much. Gets boring after a while. My other gripe is they don't take debit. Not even the visa debit that you tap! Really? That's ridiculous Chipotle. 2 times I have accidentally forgotten my credit card. I never have cash. Never came back, couldn't be bothered to pay $3 at a random ATM and run around town because of their dumb business decision.... Lost sale for them. Meh.",1,0,0,"Chipotle Mexican Grill","323 Yonge St, Unit 114","Toronto","ON","M5B 1R7",43.6568889,-79.3809903,3.5,208,1,"Restaurants;Fast Food;Mexican"
"321",2090894,"gOBxVkHpqtjRRxHBIrpnMA","xV9DLJ6nNt1umocGs0RVRA","YRImPetLwDX4777pcAq4AA",4,"2015-12-05","I originally fell in love with Chipotle when I was studying in the US. When I moved to the Scarborough area, I was so sad to discover that the closest one was 8 miles away. Luckily, there's a location right by my office downtown to feed my Chipotle cravings!

I thought that I'd avoid the crowds by coming later around 1:30pm, but there was still a line that reached the door. A chicken burrito bowl with a tortilla on the side has been my go-to order for years, mostly because chicken is the cheapest protein in Chipotle's US stores! So I was pleasantly surprised when I came here and discovered that all proteins cost the same. I decided to go for half-steak and half-barbacoa, but they mistakenly gave me chicken instead...which resulted in a steak-barbacoa-chicken burrito bowl. I won't complain about that! They didn't give me a lot of rice but other than that the portions are quite generous (and they didn't skimp on the guac), and the taste is pretty comparable to that of Chipotles in the US. Service was efficient and quite friendly\/accommodating, despite how busy the place was.",0,0,0,"Chipotle Mexican Grill","323 Yonge St, Unit 114","Toronto","ON","M5B 1R7",43.6568889,-79.3809903,3.5,208,1,"Restaurants;Fast Food;Mexican"
"322",2090895,"gOBxVkHpqtjRRxHBIrpnMA","ARrA8IuYwF74IorxUv0kAQ","JLv2Dmfj73-I0d9N41tz1A",5,"2014-01-30","Excellent place for PORK burritos...other burrito places i've been to do not offer a pork alternative 
amazing flavor and the hot sauces are really #&*$ing HOT! 
only downside is the long line up which at a maximum will take over 30 minutes to get your food. 
definatly worth the wait though",0,0,0,"Chipotle Mexican Grill","323 Yonge St, Unit 114","Toronto","ON","M5B 1R7",43.6568889,-79.3809903,3.5,208,1,"Restaurants;Fast Food;Mexican"
"323",2090896,"gOBxVkHpqtjRRxHBIrpnMA","EySJy1NUJA1LH-VP1q61PQ","eDrCh42Z3Fnr3FYx1-yWjg",1,"2015-09-06","Thank you for the soup you put inside my burrito, you might as well serve a floatie with your burrito cause i would be able to go swimming in it, too crowded and too dirty.",0,2,0,"Chipotle Mexican Grill","323 Yonge St, Unit 114","Toronto","ON","M5B 1R7",43.6568889,-79.3809903,3.5,208,1,"Restaurants;Fast Food;Mexican"
"324",2090897,"gOBxVkHpqtjRRxHBIrpnMA","osmggNBD6FyWKqpkOpavDw","vJGLEHyhCs9V-5fAe-xx3w",4,"2017-03-01","This Chipotle is located on the east side of Yonge Street beside David's Tea and the gym entrance. It gets especially busy at lunch time so you're best to head there a little early for faster service.

I've been here before and always go for the hard tacos, they're delicious and my favourite! You get three hard tacos with filling of your choice and toppings. The chicken is great, very tender and flavourful and today I tried the sofritas for the first time. They were delicious however probably not the best with the hard tacos. By the time I got to the second taco, the sofritas had made the bottom soggy and the tacos fell apart. Still delicious, but stick to chicken or another meat for hard taco shells.

The mild salsa is not really salsa, its more cold chopped tomatoes with onions and cilantro. Good, but not quite salsa. The medium is too spicy for my tastes but is much more like a salsa but still quite liquidy. I always get an order of nachos, they've got some kind of limeish coating on them which is good when you start eating them but gets old pretty fast by the time you get to the end of the bag. Always fresh and good, but I could do without the lime flavor, or be given a choice to have regular nachos.

They always charge extra for guac and they are NOT stingy with it if you get it. That being said, I found the sheer amount of it overpowered the tacos and I ended up taking quite a lot of it off and eating it with the nachos instead. I'd suggest you skip guac on your taco or burrito but get some for the nachos. With the lime flavored nachos it was delicious.

I only have two things I dislike about this place: the ridiculously long lineups and the exorbitant price point of eating here. For hard tacos with quac, an order of nachos and salsa and a drink, it was over $17. It's a good amount of food but I feel like they tack on lots of extras to drive your bill up. Still, worth a stop and way better than any other taco joint in the city.",0,0,0,"Chipotle Mexican Grill","323 Yonge St, Unit 114","Toronto","ON","M5B 1R7",43.6568889,-79.3809903,3.5,208,1,"Restaurants;Fast Food;Mexican"
"325",2090898,"gOBxVkHpqtjRRxHBIrpnMA","SCUUco4YtpJ3cglr9729cA","y5Ho3wW8akXk0Q_NO1jk5w",3,"2011-07-20","I tried Chipotle tonight for the first time. I love burritos and was anxious to give it a try.

The place is very clean and we were served very quickly.  The glass wall made it hard to hear and give orders but really enjoyed the food being protected.

I had the carnita burrito which was good. They do make a big burrito and heat the tortilla before putting it together and there seemed to be an ample amount of choices for it. They do not grille it after.

The price is reasonable for the size.

If in the neighborhood, I would have another again, but there are much better burrito places in the city",0,0,0,"Chipotle Mexican Grill","323 Yonge St, Unit 114","Toronto","ON","M5B 1R7",43.6568889,-79.3809903,3.5,208,1,"Restaurants;Fast Food;Mexican"
"326",2090899,"gOBxVkHpqtjRRxHBIrpnMA","IFfH5uTL-byOedR5G-vAgg","YOOsYiXGEtGFX_wSeZNcww",3,"2014-07-09","Chipotle is a decent lunch or dinner option in the area, if you don't want to venture too far from Yonge Street. The food is always fresh and the service is fast and friendly.

They recently simplified the menu to make it easier to order and this has definitely helped. Chipotle would get four stars in my mind if the food was hotter. Quite often my burrito or salad is cold by the time I start eating.

I sometimes order off-menu and get the quesadilla, either with just cheese or adding chicken. Delicious and satisfying!",0,0,0,"Chipotle Mexican Grill","323 Yonge St, Unit 114","Toronto","ON","M5B 1R7",43.6568889,-79.3809903,3.5,208,1,"Restaurants;Fast Food;Mexican"
"327",2090900,"gOBxVkHpqtjRRxHBIrpnMA","URygRkZCa6gGwcAXDalGaQ","-_2h2cJlBOWAYrfplMU-Cg",4,"2012-03-19","As far as burrito's go, this is my fav. place. I like the steak, pork or Chicken burrito's. Great portion and the ingredients are so fresh. They cook the meet in an open kitchen so you can see whats going on.  Was always a big fan of burrito boys in the past but now prefer Chipotle. Simple menu, good portion, fresh ingredients  done and for a good price - what more can you ask for?   Maybe a few more locations...",0,0,0,"Chipotle Mexican Grill","323 Yonge St, Unit 114","Toronto","ON","M5B 1R7",43.6568889,-79.3809903,3.5,208,1,"Restaurants;Fast Food;Mexican"
"328",2090901,"gOBxVkHpqtjRRxHBIrpnMA","3LhloFsI6j-lcFryEwTPtQ","VJdemYua1fU6JaDH5Jbu0g",3,"2010-07-27","Chipotle is pretty decent. Gets the job done when you're in a crunch. 

I like how you can get the 'fajita' option, where the onions and peppers are fried up. 

I don't like that they just simply are NOT as good as burrito boyz. I can't get past the halibut burritos...SO good.",0,0,0,"Chipotle Mexican Grill","323 Yonge St, Unit 114","Toronto","ON","M5B 1R7",43.6568889,-79.3809903,3.5,208,1,"Restaurants;Fast Food;Mexican"
"329",2090902,"gOBxVkHpqtjRRxHBIrpnMA","7patx5Vxs_4H4ECwVC15uA","qmuCid52Y-SaJS_6v2CkNg",4,"2013-06-11","I hadn't had any Chipotle since arriving in Canada but after I spent the day moving I felt I deserved a treat. And I have to say it was a real mistake to remind my tastebuds how good it really is. I went back only a few days later :)

I almost always get the vegetarian burrito (sometimes the bowl). I just like how it tastes all wrapped up in one delicious package. My recommendation (for real vegetarians) is to leave the peppers off because I find they taste like meat (probably cooked on the same grill). My old faithful is a whole wheat burrito with brown rice, black beans, mild salsa, cheese, lettuce and guac. Om nom nom.

This Chipotle store itself is very clean and efficient. They get through the line quickly, you can usually find somewhere to sit and the tables are usually clean. They also have decent bathrooms which are helpful to de-burrito after you have finished. It is also in a good location near Eaton Center and Dundas Station.

I find it surprising that a lot of Canadians haven't heard of Chipotle (they think you are referring to the sauce). I guess it isn't as common as it is in the states where you can throw a rock and hit one (kind of like Starbucks and McDonalds). The burrito I had at Canada's Wonderland couldn't hold a candle to Chipotle but my friend though it was awesome. It saddens me that people are wandering around thinking that is as good as it gets. Chipotle for the win!",0,0,0,"Chipotle Mexican Grill","323 Yonge St, Unit 114","Toronto","ON","M5B 1R7",43.6568889,-79.3809903,3.5,208,1,"Restaurants;Fast Food;Mexican"
